Sweden_index,z_index_index,ATC_match,best_z_index_index
537,3742,True,68535
537,3743,True,68535
537,4531,True,68535
537,4532,True,68535
537,6425,True,68535
537,25866,True,68535
537,39174,True,68535
537,54001,True,68535
537,54580,True,68535
537,54581,True,68535
537,54582,True,68535
537,54583,True,68535
537,55315,True,68535
537,57722,True,68535
537,57723,True,68535
537,60166,True,68535
537,64869,True,68535
537,69203,True,68535
537,69397,True,68535
537,72440,True,68535
538,1304,True,68470
538,1305,True,68470
538,1306,True,68470
538,2421,True,68470
538,3742,True,68470
538,3743,True,68470
538,4531,True,68470
538,4532,True,68470
538,6425,True,68470
538,25866,True,68470
538,39174,True,68470
538,54001,True,68470
538,54580,True,68470
538,54581,True,68470
538,54582,True,68470
538,54583,True,68470
538,55315,True,68470
538,57722,True,68470
538,57723,True,68470
538,60166,True,68470
538,64869,True,68470
538,69203,True,68470
538,69397,True,68470
538,72440,True,68470
539,1304,True,68470
539,1305,True,68470
539,1306,True,68470
539,2421,True,68470
539,3742,True,68470
539,3743,True,68470
539,4531,True,68470
539,4532,True,68470
539,6425,True,68470
539,25866,True,68470
539,39174,True,68470
539,54001,True,68470
539,54580,True,68470
539,54581,True,68470
539,54582,True,68470
539,54583,True,68470
539,55315,True,68470
539,57722,True,68470
539,57723,True,68470
539,60166,True,68470
539,64869,True,68470
539,69203,True,68470
539,69397,True,68470
539,72440,True,68470
540,1304,True,68470
540,1305,True,68470
540,1306,True,68470
540,2421,True,68470
540,3742,True,68470
540,3743,True,68470
540,4531,True,68470
540,4532,True,68470
540,6425,True,68470
540,25866,True,68470
540,39174,True,68470
540,54001,True,68470
540,54580,True,68470
540,54581,True,68470
540,54582,True,68470
540,54583,True,68470
540,55315,True,68470
540,57722,True,68470
540,57723,True,68470
540,60166,True,68470
540,64869,True,68470
540,69203,True,68470
540,69397,True,68470
540,72440,True,68470
541,1304,True,68470
541,1305,True,68470
541,1306,True,68470
541,2421,True,68470
541,3742,True,68470
541,3743,True,68470
541,4531,True,68470
541,4532,True,68470
541,6425,True,68470
541,25866,True,68470
541,39174,True,68470
541,54001,True,68470
541,54580,True,68470
541,54581,True,68470
541,54582,True,68470
541,54583,True,68470
541,55315,True,68470
541,57722,True,68470
541,57723,True,68470
541,60166,True,68470
541,64869,True,68470
541,69203,True,68470
541,69397,True,68470
541,72440,True,68470
542,1304,True,68470
542,1305,True,68470
542,1306,True,68470
542,2421,True,68470
542,3742,True,68470
542,3743,True,68470
542,4531,True,68470
542,4532,True,68470
542,6425,True,68470
542,25866,True,68470
542,39174,True,68470
542,54001,True,68470
542,54580,True,68470
542,54581,True,68470
542,54582,True,68470
542,54583,True,68470
542,55315,True,68470
542,57722,True,68470
542,57723,True,68470
542,60166,True,68470
542,64869,True,68470
542,69203,True,68470
542,69397,True,68470
542,72440,True,68470
543,1304,True,68470
543,1305,True,68470
543,1306,True,68470
543,2421,True,68470
543,3742,True,68470
543,3743,True,68470
543,4531,True,68470
543,4532,True,68470
543,6425,True,68470
543,25866,True,68470
543,39174,True,68470
543,54001,True,68470
543,54580,True,68470
543,54581,True,68470
543,54582,True,68470
543,54583,True,68470
543,55315,True,68470
543,57722,True,68470
543,57723,True,68470
543,60166,True,68470
543,64869,True,68470
543,69203,True,68470
543,69397,True,68470
543,72440,True,68470
544,1304,True,
544,1305,True,
544,1306,True,
544,2421,True,
544,3742,True,
544,3743,True,
544,4531,True,
544,4532,True,
544,6425,True,
544,25866,True,
544,39174,True,
544,54001,True,
544,54580,True,
544,54581,True,
544,54582,True,
544,54583,True,
544,55315,True,
544,57722,True,
544,57723,True,
544,60166,True,
544,64869,True,
544,69203,True,
544,69397,True,
544,72440,True,
545,1304,True,
545,1305,True,
545,1306,True,
545,2421,True,
545,3742,True,
545,3743,True,
545,4531,True,
545,4532,True,
545,6425,True,
545,25866,True,
545,39174,True,
545,54001,True,
545,54580,True,
545,54581,True,
545,54582,True,
545,54583,True,
545,55315,True,
545,57722,True,
545,57723,True,
545,60166,True,
545,64869,True,
545,69203,True,
545,69397,True,
545,72440,True,
546,1304,True,
546,1305,True,
546,1306,True,
546,2421,True,
546,3742,True,
546,3743,True,
546,4531,True,
546,4532,True,
546,6425,True,
546,25866,True,
546,39174,True,
546,54001,True,
546,54580,True,
546,54581,True,
546,54582,True,
546,54583,True,
546,55315,True,
546,57722,True,
546,57723,True,
546,60166,True,
546,64869,True,
546,69203,True,
546,69397,True,
546,72440,True,
547,1304,True,
547,1305,True,
547,1306,True,
547,2421,True,
547,3742,True,
547,3743,True,
547,4531,True,
547,4532,True,
547,6425,True,
547,25866,True,
547,39174,True,
547,54001,True,
547,54580,True,
547,54581,True,
547,54582,True,
547,54583,True,
547,55315,True,
547,57722,True,
547,57723,True,
547,60166,True,
547,64869,True,
547,69203,True,
547,69397,True,
547,72440,True,
548,1304,True,
548,1305,True,
548,1306,True,
548,2421,True,
548,3742,True,
548,3743,True,
548,4531,True,
548,4532,True,
548,6425,True,
548,25866,True,
548,39174,True,
548,54001,True,
548,54580,True,
548,54581,True,
548,54582,True,
548,54583,True,
548,55315,True,
548,57722,True,
548,57723,True,
548,60166,True,
548,64869,True,
548,69203,True,
548,69397,True,
548,72440,True,
549,1304,True,
549,1305,True,
549,1306,True,
549,2421,True,
549,3742,True,
549,3743,True,
549,4531,True,
549,4532,True,
549,6425,True,
549,25866,True,
549,39174,True,
549,54001,True,
549,54580,True,
549,54581,True,
549,54582,True,
549,54583,True,
549,55315,True,
549,57722,True,
549,57723,True,
549,60166,True,
549,64869,True,
549,69203,True,
549,69397,True,
549,72440,True,
550,1304,True,
550,1305,True,
550,1306,True,
550,2421,True,
550,3742,True,
550,3743,True,
550,4531,True,
550,4532,True,
550,6425,True,
550,25866,True,
550,39174,True,
550,54001,True,
550,54580,True,
550,54581,True,
550,54582,True,
550,54583,True,
550,55315,True,
550,57722,True,
550,57723,True,
550,60166,True,
550,64869,True,
550,69203,True,
550,69397,True,
550,72440,True,
551,1304,True,
551,1305,True,
551,1306,True,
551,2421,True,
551,3742,True,
551,3743,True,
551,4531,True,
551,4532,True,
551,6425,True,
551,25866,True,
551,39174,True,
551,54001,True,
551,54580,True,
551,54581,True,
551,54582,True,
551,54583,True,
551,55315,True,
551,57722,True,
551,57723,True,
551,60166,True,
551,64869,True,
551,69203,True,
551,69397,True,
551,72440,True,
552,1304,True,
552,1305,True,
552,1306,True,
552,2421,True,
552,3742,True,
552,3743,True,
552,4531,True,
552,4532,True,
552,6425,True,
552,25866,True,
552,39174,True,
552,54001,True,
552,54580,True,
552,54581,True,
552,54582,True,
552,54583,True,
552,55315,True,
552,57722,True,
552,57723,True,
552,60166,True,
552,64869,True,
552,69203,True,
552,69397,True,
552,72440,True,
553,1304,True,68535
553,1305,True,68535
553,1306,True,68535
553,2421,True,68535
553,3742,True,68535
553,3743,True,68535
553,4531,True,68535
553,4532,True,68535
553,6425,True,68535
553,25866,True,68535
553,39174,True,68535
553,54001,True,68535
553,54580,True,68535
553,54581,True,68535
553,54582,True,68535
553,54583,True,68535
553,55315,True,68535
553,57722,True,68535
553,57723,True,68535
553,60166,True,68535
553,64869,True,68535
553,69203,True,68535
553,69397,True,68535
553,72440,True,68535
554,1304,True,68535
554,1305,True,68535
554,1306,True,68535
554,2421,True,68535
554,3742,True,68535
554,3743,True,68535
554,4531,True,68535
554,4532,True,68535
554,6425,True,68535
554,25866,True,68535
554,39174,True,68535
554,54001,True,68535
554,54580,True,68535
554,54581,True,68535
554,54582,True,68535
554,54583,True,68535
554,55315,True,68535
554,57722,True,68535
554,57723,True,68535
554,60166,True,68535
554,64869,True,68535
554,69203,True,68535
554,69397,True,68535
554,72440,True,68535
555,1304,True,68535
555,1305,True,68535
555,1306,True,68535
555,2421,True,68535
555,3742,True,68535
555,3743,True,68535
555,4531,True,68535
555,4532,True,68535
555,6425,True,68535
555,25866,True,68535
555,39174,True,68535
555,54001,True,68535
555,54580,True,68535
555,54581,True,68535
555,54582,True,68535
555,54583,True,68535
555,55315,True,68535
555,57722,True,68535
555,57723,True,68535
555,60166,True,68535
555,64869,True,68535
555,69203,True,68535
555,69397,True,68535
555,72440,True,68535
556,1304,True,68535
556,1305,True,68535
556,1306,True,68535
556,2421,True,68535
556,3742,True,68535
556,3743,True,68535
556,4531,True,68535
556,4532,True,68535
556,6425,True,68535
556,25866,True,68535
556,39174,True,68535
556,54001,True,68535
556,54580,True,68535
556,54581,True,68535
556,54582,True,68535
556,54583,True,68535
556,55315,True,68535
556,57722,True,68535
556,57723,True,68535
556,60166,True,68535
556,64869,True,68535
556,69203,True,68535
556,69397,True,68535
556,72440,True,68535
557,1304,True,68535
557,1305,True,68535
557,1306,True,68535
557,2421,True,68535
557,3742,True,68535
557,3743,True,68535
557,4531,True,68535
557,4532,True,68535
557,6425,True,68535
557,25866,True,68535
557,39174,True,68535
557,54001,True,68535
557,54580,True,68535
557,54581,True,68535
557,54582,True,68535
557,54583,True,68535
557,55315,True,68535
557,57722,True,68535
557,57723,True,68535
557,60166,True,68535
557,64869,True,68535
557,69203,True,68535
557,69397,True,68535
557,72440,True,68535
558,424,True,69280
558,709,True,69280
558,1862,True,69280
558,1864,True,69280
558,3740,True,69280
558,4498,True,69280
558,4500,True,69280
558,4502,True,69280
558,4504,True,69280
558,5753,True,69280
559,424,True,69280
559,709,True,69280
559,1862,True,69280
559,1864,True,69280
559,3740,True,69280
559,4498,True,69280
559,4500,True,69280
559,4502,True,69280
559,4504,True,69280
559,5753,True,69280
560,424,True,69280
560,709,True,69280
560,1862,True,69280
560,1864,True,69280
560,3740,True,69280
560,4498,True,69280
560,4500,True,69280
560,4502,True,69280
560,4504,True,69280
560,5753,True,69280
561,424,True,17809
561,709,True,17809
561,1862,True,17809
561,1864,True,17809
561,3740,True,17809
561,4498,True,17809
561,4500,True,17809
561,4502,True,17809
561,4504,True,17809
561,5753,True,17809
562,424,True,69280
562,709,True,69280
562,1862,True,69280
562,1864,True,69280
562,3740,True,69280
562,4498,True,69280
562,4500,True,69280
562,4502,True,69280
562,4504,True,69280
562,5753,True,69280
563,424,True,69280
563,709,True,69280
563,1862,True,69280
563,1864,True,69280
563,3740,True,69280
563,4498,True,69280
563,4500,True,69280
563,4502,True,69280
563,4504,True,69280
563,5753,True,69280
572,51179,True,205036
573,3024,True,38865
573,3985,True,38865
573,18798,True,38865
574,3024,True,38873
574,3985,True,38873
574,18798,True,38873
575,3024,True,38873
575,3985,True,38873
575,18798,True,38873
576,3024,True,18325
576,3985,True,18325
576,18798,True,18325
577,3024,True,18325
577,3985,True,18325
577,18798,True,18325
578,5134,True,77526
579,5134,True,77526
580,5134,True,77526
581,11232,True,45020
582,57274,True,200131
583,57274,True,200131
584,1734,True,17892
584,2452,True,17892
584,69258,True,17892
584,72805,True,17892
585,1734,True,17892
585,2452,True,17892
585,69258,True,17892
585,72805,True,17892
586,1734,True,
586,2452,True,
586,69258,True,
586,72805,True,
587,1734,True,
587,2452,True,
587,69258,True,
587,72805,True,
588,1734,True,
588,2452,True,
588,69258,True,
588,72805,True,
590,375,True,2712
590,36321,True,2712
591,375,True,2712
591,36321,True,2712
592,375,True,2712
592,36321,True,2712
593,375,True,2712
593,36321,True,2712
594,375,True,2712
594,36321,True,2712
595,375,True,2712
595,36321,True,2712
600,58261,True,68748
601,58261,True,68748
602,51553,True,206210
605,1472,True,27111
606,1472,True,
607,1188,True,
608,0,True,152056
608,282,True,152056
608,40015,True,152056
609,0,True,152056
609,282,True,152056
609,40015,True,152056
610,0,True,1252
610,282,True,1252
610,40015,True,1252
611,0,True,1252
611,282,True,1252
611,40015,True,1252
612,0,True,1252
612,282,True,1252
612,40015,True,1252
613,0,True,1252
613,282,True,1252
613,40015,True,1252
614,0,True,1252
614,282,True,1252
614,40015,True,1252
615,1698,True,44601
615,3889,True,44601
616,1698,True,23094
616,3889,True,23094
617,1698,True,44601
617,3889,True,44601
618,1698,True,44601
618,3889,True,44601
621,26763,True,
621,29670,True,
621,29679,True,
622,26763,True,
622,29670,True,
622,29679,True,
623,10048,True,
623,10108,True,
623,10168,True,
623,10228,True,
623,17323,True,
623,18122,True,
623,18140,True,
623,21912,True,
627,2377,True,52434
628,2377,True,52434
629,2377,True,52434
630,4907,True,121290
630,4908,True,121290
630,7351,True,121290
631,4907,True,121290
631,4908,True,121290
631,7351,True,121290
632,4907,True,121290
632,4908,True,121290
632,7351,True,121290
633,9616,True,142905
633,30663,True,142905
633,30664,True,142905
633,36231,True,142905
633,37131,True,142905
633,67983,True,142905
634,9616,True,142905
634,30663,True,142905
634,30664,True,142905
634,36231,True,142905
634,37131,True,142905
634,67983,True,142905
638,2855,True,48798
638,3984,True,48798
638,19122,True,48798
639,2855,True,48798
639,3984,True,48798
639,19122,True,48798
640,2855,True,92606
640,3984,True,92606
640,19122,True,92606
641,2855,True,92606
641,3984,True,92606
641,19122,True,92606
642,2855,True,92606
642,3984,True,92606
642,19122,True,92606
644,27847,True,66761
644,27848,True,66761
644,27849,True,66761
644,27850,True,66761
645,27847,True,66761
645,27848,True,66761
645,27849,True,66761
645,27850,True,66761
646,27847,True,85766
646,27848,True,85766
646,27849,True,85766
646,27850,True,85766
647,27847,True,85766
647,27848,True,85766
647,27849,True,85766
647,27850,True,85766
648,27847,True,66745
648,27848,True,66745
648,27849,True,66745
648,27850,True,66745
649,27847,True,66745
649,27848,True,66745
649,27849,True,66745
649,27850,True,66745
650,27847,True,66745
650,27848,True,66745
650,27849,True,66745
650,27850,True,66745
651,27847,True,66745
651,27848,True,66745
651,27849,True,66745
651,27850,True,66745
652,27847,True,66745
652,27848,True,66745
652,27849,True,66745
652,27850,True,66745
653,27847,True,66745
653,27848,True,66745
653,27849,True,66745
653,27850,True,66745
654,27847,True,66745
654,27848,True,66745
654,27849,True,66745
654,27850,True,66745
655,27847,True,66745
655,27848,True,66745
655,27849,True,66745
655,27850,True,66745
656,27847,True,66745
656,27848,True,66745
656,27849,True,66745
656,27850,True,66745
657,27847,True,66745
657,27848,True,66745
657,27849,True,66745
657,27850,True,66745
658,27847,True,66745
658,27848,True,66745
658,27849,True,66745
658,27850,True,66745
659,27847,True,66753
659,27848,True,66753
659,27849,True,66753
659,27850,True,66753
660,27847,True,66753
660,27848,True,66753
660,27849,True,66753
660,27850,True,66753
661,27847,True,66753
661,27848,True,66753
661,27849,True,66753
661,27850,True,66753
662,27847,True,66753
662,27848,True,66753
662,27849,True,66753
662,27850,True,66753
663,27847,True,66753
663,27848,True,66753
663,27849,True,66753
663,27850,True,66753
664,27847,True,66753
664,27848,True,66753
664,27849,True,66753
664,27850,True,66753
665,6411,True,75248
665,12945,True,75248
665,22000,True,75248
665,22001,True,75248
665,23243,True,75248
665,28670,True,75248
665,28671,True,75248
665,28839,True,75248
665,29129,True,75248
665,30478,True,75248
665,36879,True,75248
665,60608,True,75248
665,64839,True,75248
666,6411,True,75248
666,12945,True,75248
666,22000,True,75248
666,22001,True,75248
666,23243,True,75248
666,28670,True,75248
666,28671,True,75248
666,28839,True,75248
666,29129,True,75248
666,30478,True,75248
666,36879,True,75248
666,60608,True,75248
666,64839,True,75248
667,6411,True,75248
667,12945,True,75248
667,22000,True,75248
667,22001,True,75248
667,23243,True,75248
667,28670,True,75248
667,28671,True,75248
667,28839,True,75248
667,29129,True,75248
667,30478,True,75248
667,36879,True,75248
667,60608,True,75248
667,64839,True,75248
668,6411,True,75248
668,12945,True,75248
668,22000,True,75248
668,22001,True,75248
668,23243,True,75248
668,28670,True,75248
668,28671,True,75248
668,28839,True,75248
668,29129,True,75248
668,30478,True,75248
668,36879,True,75248
668,60608,True,75248
668,64839,True,75248
669,6411,True,75248
669,12945,True,75248
669,22000,True,75248
669,22001,True,75248
669,23243,True,75248
669,28670,True,75248
669,28671,True,75248
669,28839,True,75248
669,29129,True,75248
669,30478,True,75248
669,36879,True,75248
669,60608,True,75248
669,64839,True,75248
670,6411,True,75248
670,12945,True,75248
670,22000,True,75248
670,22001,True,75248
670,23243,True,75248
670,28670,True,75248
670,28671,True,75248
670,28839,True,75248
670,29129,True,75248
670,30478,True,75248
670,36879,True,75248
670,60608,True,75248
670,64839,True,75248
671,6411,True,75256
671,12945,True,75256
671,22000,True,75256
671,22001,True,75256
671,23243,True,75256
671,28670,True,75256
671,28671,True,75256
671,28839,True,75256
671,29129,True,75256
671,30478,True,75256
671,36879,True,75256
671,60608,True,75256
671,64839,True,75256
672,6411,True,75264
672,12945,True,75264
672,22000,True,75264
672,22001,True,75264
672,23243,True,75264
672,28670,True,75264
672,28671,True,75264
672,28839,True,75264
672,29129,True,75264
672,30478,True,75264
672,36879,True,75264
672,60608,True,75264
672,64839,True,75264
673,6411,True,117633
673,12945,True,117633
673,22000,True,117633
673,22001,True,117633
673,23243,True,117633
673,28670,True,117633
673,28671,True,117633
673,28839,True,117633
673,29129,True,117633
673,30478,True,117633
673,36879,True,117633
673,60608,True,117633
673,64839,True,117633
674,6411,True,117633
674,12945,True,117633
674,22000,True,117633
674,22001,True,117633
674,23243,True,117633
674,28670,True,117633
674,28671,True,117633
674,28839,True,117633
674,29129,True,117633
674,30478,True,117633
674,36879,True,117633
674,60608,True,117633
674,64839,True,117633
675,6411,True,75248
675,12945,True,75248
675,22000,True,75248
675,22001,True,75248
675,23243,True,75248
675,28670,True,75248
675,28671,True,75248
675,28839,True,75248
675,29129,True,75248
675,30478,True,75248
675,36879,True,75248
675,60608,True,75248
675,64839,True,75248
676,6411,True,75256
676,12945,True,75256
676,22000,True,75256
676,22001,True,75256
676,23243,True,75256
676,28670,True,75256
676,28671,True,75256
676,28839,True,75256
676,29129,True,75256
676,30478,True,75256
676,36879,True,75256
676,60608,True,75256
676,64839,True,75256
677,4847,True,79057
677,4848,True,79057
677,58685,True,79057
677,58686,True,79057
677,64635,True,79057
677,64636,True,79057
678,4847,True,79057
678,4848,True,79057
678,58685,True,79057
678,58686,True,79057
678,64635,True,79057
678,64636,True,79057
679,4847,True,79057
679,4848,True,79057
679,58685,True,79057
679,58686,True,79057
679,64635,True,79057
679,64636,True,79057
680,4847,True,79057
680,4848,True,79057
680,58685,True,79057
680,58686,True,79057
680,64635,True,79057
680,64636,True,79057
681,4847,True,79065
681,4848,True,79065
681,58685,True,79065
681,58686,True,79065
681,64635,True,79065
681,64636,True,79065
682,4847,True,79065
682,4848,True,79065
682,58685,True,79065
682,58686,True,79065
682,64635,True,79065
682,64636,True,79065
683,4847,True,79065
683,4848,True,79065
683,58685,True,79065
683,58686,True,79065
683,64635,True,79065
683,64636,True,79065
684,8734,True,106607
684,16298,True,106607
684,16299,True,106607
684,33230,True,106607
684,43565,True,106607
684,44389,True,106607
684,44391,True,106607
684,51175,True,106607
685,8734,True,106607
685,16298,True,106607
685,16299,True,106607
685,33230,True,106607
685,43565,True,106607
685,44389,True,106607
685,44391,True,106607
685,51175,True,106607
686,8734,True,106607
686,16298,True,106607
686,16299,True,106607
686,33230,True,106607
686,43565,True,106607
686,44389,True,106607
686,44391,True,106607
686,51175,True,106607
687,8734,True,106607
687,16298,True,106607
687,16299,True,106607
687,33230,True,106607
687,43565,True,106607
687,44389,True,106607
687,44391,True,106607
687,51175,True,106607
688,8734,True,
688,16298,True,
688,16299,True,
688,33230,True,
688,43565,True,
688,44389,True,
688,44391,True,
688,51175,True,
689,8734,True,106615
689,16298,True,106615
689,16299,True,106615
689,33230,True,106615
689,43565,True,106615
689,44389,True,106615
689,44391,True,106615
689,51175,True,106615
690,8734,True,106615
690,16298,True,106615
690,16299,True,106615
690,33230,True,106615
690,43565,True,106615
690,44389,True,106615
690,44391,True,106615
690,51175,True,106615
691,8734,True,106615
691,16298,True,106615
691,16299,True,106615
691,33230,True,106615
691,43565,True,106615
691,44389,True,106615
691,44391,True,106615
691,51175,True,106615
692,9945,True,86444
692,25042,True,86444
692,66187,True,86444
692,67518,True,86444
692,67519,True,86444
693,9945,True,86444
693,25042,True,86444
693,66187,True,86444
693,67518,True,86444
693,67519,True,86444
694,9945,True,86444
694,25042,True,86444
694,66187,True,86444
694,67518,True,86444
694,67519,True,86444
695,9945,True,229121
695,25042,True,229121
695,66187,True,229121
695,67518,True,229121
695,67519,True,229121
696,9945,True,86452
696,25042,True,86452
696,66187,True,86452
696,67518,True,86452
696,67519,True,86452
697,9945,True,86452
697,25042,True,86452
697,66187,True,86452
697,67518,True,86452
697,67519,True,86452
698,9945,True,86452
698,25042,True,86452
698,66187,True,86452
698,67518,True,86452
698,67519,True,86452
699,9945,True,228044
699,25042,True,228044
699,66187,True,228044
699,67518,True,228044
699,67519,True,228044
700,9945,True,228044
700,25042,True,228044
700,66187,True,228044
700,67518,True,228044
700,67519,True,228044
701,500,True,
702,14698,True,142638
702,18129,True,142638
702,30749,True,142638
702,35015,True,142638
702,35034,True,142638
702,35053,True,142638
702,64254,True,142638
702,64255,True,142638
702,64256,True,142638
703,14698,True,142603
703,18129,True,142603
703,30749,True,142603
703,35015,True,142603
703,35034,True,142603
703,35053,True,142603
703,64254,True,142603
703,64255,True,142603
703,64256,True,142603
704,14698,True,
704,18129,True,
704,30749,True,
704,35015,True,
704,35034,True,
704,35053,True,
704,64254,True,
704,64255,True,
704,64256,True,
705,14698,True,142638
705,18129,True,142638
705,30749,True,142638
705,35015,True,142638
705,35034,True,142638
705,35053,True,142638
705,64254,True,142638
705,64255,True,142638
705,64256,True,142638
706,28125,True,88838
706,28127,True,88838
706,28129,True,88838
706,28131,True,88838
707,28125,True,88838
707,28127,True,88838
707,28129,True,88838
707,28131,True,88838
708,28125,True,88846
708,28127,True,88846
708,28129,True,88846
708,28131,True,88846
709,28125,True,90220
709,28127,True,90220
709,28129,True,90220
709,28131,True,90220
710,28125,True,90220
710,28127,True,90220
710,28129,True,90220
710,28131,True,90220
711,28125,True,90220
711,28127,True,90220
711,28129,True,90220
711,28131,True,90220
712,25359,True,216380
712,45557,True,216380
712,58297,True,216380
713,25359,True,216380
713,45557,True,216380
713,58297,True,216380
714,25359,True,216380
714,45557,True,216380
714,58297,True,216380
715,303,True,
715,673,True,
715,685,True,
715,772,True,
715,804,True,
715,1696,True,
715,1697,True,
715,2585,True,
715,3060,True,
715,3176,True,
715,3847,True,
715,15806,True,
715,15809,True,
715,15813,True,
715,15815,True,
715,16234,True,
715,22189,True,
715,27830,True,
715,39378,True,
715,49514,True,
716,303,True,
716,673,True,
716,685,True,
716,772,True,
716,804,True,
716,1696,True,
716,1697,True,
716,2585,True,
716,3060,True,
716,3176,True,
716,3847,True,
716,15806,True,
716,15809,True,
716,15813,True,
716,15815,True,
716,16234,True,
716,22189,True,
716,27830,True,
716,39378,True,
716,49514,True,
717,303,True,
717,673,True,
717,685,True,
717,772,True,
717,804,True,
717,1696,True,
717,1697,True,
717,2585,True,
717,3060,True,
717,3176,True,
717,3847,True,
717,15806,True,
717,15809,True,
717,15813,True,
717,15815,True,
717,16234,True,
717,22189,True,
717,27830,True,
717,39378,True,
717,49514,True,
718,303,True,
718,673,True,
718,685,True,
718,772,True,
718,804,True,
718,1696,True,
718,1697,True,
718,2585,True,
718,3060,True,
718,3176,True,
718,3847,True,
718,15806,True,
718,15809,True,
718,15813,True,
718,15815,True,
718,16234,True,
718,22189,True,
718,27830,True,
718,39378,True,
718,49514,True,
719,303,True,
719,673,True,
719,685,True,
719,772,True,
719,804,True,
719,1696,True,
719,1697,True,
719,2585,True,
719,3060,True,
719,3176,True,
719,3847,True,
719,15806,True,
719,15809,True,
719,15813,True,
719,15815,True,
719,16234,True,
719,22189,True,
719,27830,True,
719,39378,True,
719,49514,True,
720,895,True,84514
720,1494,True,84514
721,895,True,84514
721,1494,True,84514
722,895,True,84514
722,1494,True,84514
723,895,True,84514
723,1494,True,84514
724,895,True,84514
724,1494,True,84514
725,895,True,84514
725,1494,True,84514
726,895,True,84522
726,1494,True,84522
727,895,True,84522
727,1494,True,84522
728,895,True,84522
728,1494,True,84522
729,895,True,84522
729,1494,True,84522
730,895,True,84522
730,1494,True,84522
731,895,True,84522
731,1494,True,84522
732,895,True,84522
732,1494,True,84522
734,4794,True,
734,5988,True,
734,5990,True,
734,20666,True,
734,20667,True,
734,20668,True,
735,5917,True,
736,5917,True,
737,5917,True,
738,1898,True,79561
738,3469,True,79561
738,5074,True,79561
738,6075,True,79561
738,9069,True,79561
738,19127,True,79561
738,19128,True,79561
738,22111,True,79561
738,53799,True,79561
739,1898,True,79561
739,3469,True,79561
739,5074,True,79561
739,6075,True,79561
739,9069,True,79561
739,19127,True,79561
739,19128,True,79561
739,22111,True,79561
739,53799,True,79561
740,1898,True,79561
740,3469,True,79561
740,5074,True,79561
740,6075,True,79561
740,9069,True,79561
740,19127,True,79561
740,19128,True,79561
740,22111,True,79561
740,53799,True,79561
741,1898,True,79561
741,3469,True,79561
741,5074,True,79561
741,6075,True,79561
741,9069,True,79561
741,19127,True,79561
741,19128,True,79561
741,22111,True,79561
741,53799,True,79561
742,1898,True,79561
742,3469,True,79561
742,5074,True,79561
742,6075,True,79561
742,9069,True,79561
742,19127,True,79561
742,19128,True,79561
742,22111,True,79561
742,53799,True,79561
743,1898,True,79561
743,3469,True,79561
743,5074,True,79561
743,6075,True,79561
743,9069,True,79561
743,19127,True,79561
743,19128,True,79561
743,22111,True,79561
743,53799,True,79561
744,1898,True,79561
744,3469,True,79561
744,5074,True,79561
744,6075,True,79561
744,9069,True,79561
744,19127,True,79561
744,19128,True,79561
744,22111,True,79561
744,53799,True,79561
745,1898,True,79561
745,3469,True,79561
745,5074,True,79561
745,6075,True,79561
745,9069,True,79561
745,19127,True,79561
745,19128,True,79561
745,22111,True,79561
745,53799,True,79561
746,1898,True,79561
746,3469,True,79561
746,5074,True,79561
746,6075,True,79561
746,9069,True,79561
746,19127,True,79561
746,19128,True,79561
746,22111,True,79561
746,53799,True,79561
747,535,True,167843
747,1191,True,167843
747,1285,True,167843
747,1878,True,167843
747,1879,True,167843
747,1880,True,167843
747,1881,True,167843
747,2973,True,167843
747,3522,True,167843
747,6178,True,167843
747,10032,True,167843
747,13280,True,167843
747,13398,True,167843
747,13399,True,167843
747,13400,True,167843
747,13401,True,167843
747,13402,True,167843
747,13403,True,167843
747,17655,True,167843
747,18280,True,167843
747,23799,True,167843
747,42061,True,167843
747,69364,True,167843
748,535,True,44954
748,1191,True,44954
748,1285,True,44954
748,1878,True,44954
748,1879,True,44954
748,1880,True,44954
748,1881,True,44954
748,2973,True,44954
748,3522,True,44954
748,6178,True,44954
748,10032,True,44954
748,13280,True,44954
748,13398,True,44954
748,13399,True,44954
748,13400,True,44954
748,13401,True,44954
748,13402,True,44954
748,13403,True,44954
748,17655,True,44954
748,18280,True,44954
748,23799,True,44954
748,42061,True,44954
748,69364,True,44954
749,535,True,44954
749,1191,True,44954
749,1285,True,44954
749,1878,True,44954
749,1879,True,44954
749,1880,True,44954
749,1881,True,44954
749,2973,True,44954
749,3522,True,44954
749,6178,True,44954
749,10032,True,44954
749,13280,True,44954
749,13398,True,44954
749,13399,True,44954
749,13400,True,44954
749,13401,True,44954
749,13402,True,44954
749,13403,True,44954
749,17655,True,44954
749,18280,True,44954
749,23799,True,44954
749,42061,True,44954
749,69364,True,44954
750,15616,True,
768,1,True,2178
768,6341,True,2178
768,51661,True,2178
769,1,True,2178
769,6341,True,2178
769,51661,True,2178
770,2753,True,56170
770,21604,True,56170
771,2753,True,
771,21604,True,
772,2753,True,
772,21604,True,
773,2753,True,
773,21604,True,
774,2753,True,
774,21604,True,
775,744,True,23515
775,745,True,23515
775,49701,True,23515
776,744,True,23515
776,745,True,23515
776,49701,True,23515
777,6861,True,74349
777,9651,True,74349
777,12241,True,74349
778,6861,True,86479
778,9651,True,86479
778,12241,True,86479
779,47385,True,205095
779,47387,True,205095
779,47389,True,205095
780,1031,True,33103
